customer_id_masked,date_registered_masked,gender,adress_masked,email_masked,birthdate_masked,current_location,age_bracket,salary_bracket
CID_001095,44332,F,ADDR_001095,user_001095@masked.com,21085,"['88.2174045', '-166.092322']",56–65,80k - 100k
CID_001096,44632,M,ADDR_001096,user_001096@masked.com,32314,"['-20.799286', '121.796279']",36–45,20k - 40k
CID_001097,44125,M,ADDR_001097,user_001097@masked.com,6271,"['-34.088519', '80.402137']",26–35,100k+
CID_001098,44641,M,ADDR_001098,user_001098@masked.com,4439,"['-49.6774855', '124.584184']",56–65,100k+
CID_001099,44373,F,ADDR_001099,user_001099@masked.com,32705,"['-30.388816', '-153.940250']",56–65,80k - 100k
CID_001100,44257,F,ADDR_001100,user_001100@masked.com,31508,"['-14.9718935', '134.008634']",26–35,100k+
CID_001101,44589,F,ADDR_001101,user_001101@masked.com,29666,"['-54.172484', '147.315024']",36–45,100k+
CID_001102,44010,F,ADDR_001102,user_001102@masked.com,37839,"['9.4386445', '4.339885']",26–35,100k+
CID_001103,44084,M,ADDR_001103,user_001103@masked.com,19300,"['41.9343615', '92.422377']",18–25,100k+
CID_001104,44455,F,ADDR_001104,user_001104@masked.com,25347,"['79.964299', '-94.945173']",26–35,20k - 40k
CID_001105,44392,M,ADDR_001105,user_001105@masked.com,38677,"['6.434546', '33.262530']",36–45,100k+
CID_001106,44553,F,ADDR_001106,user_001106@masked.com,5280,"['-35.7093035', '117.953037']",56–65,100k+
CID_001107,44394,F,ADDR_001107,user_001107@masked.com,24219,"['72.979125', '176.852361']",36–45,100k+
CID_001108,43776,M,ADDR_001108,user_001108@masked.com,27027,"['-59.767021', '133.146015']",46–55,100k+
CID_001109,43789,F,ADDR_001109,user_001109@masked.com,8333,"['-62.5027735', '-52.340580']",26–35,20k - 40k
CID_001110,44064,F,ADDR_001110,user_001110@masked.com,12786,"['-78.2617505', '-14.106310']",46–55,20k - 40k
CID_001111,43955,F,ADDR_001111,user_001111@masked.com,26918,"['45.637418', '49.568005']",18–25,80k - 100k
CID_001112,43793,M,ADDR_001112,user_001112@masked.com,41967,"['24.3129395', '-149.484741']",56–65,100k+
CID_001113,44231,M,ADDR_001113,user_001113@masked.com,31598,"['46.179121', '165.692964']",26–35,100k+
CID_001114,44579,F,ADDR_001114,user_001114@masked.com,38982,"['40.3543755', '5.704912']",46–55,100k+
CID_001115,44271,M,ADDR_001115,user_001115@masked.com,6058,"['31.7495675', '-120.511591']",46–55,100k+
CID_001116,43808,F,ADDR_001116,user_001116@masked.com,36449,"['7.290453', '-145.792782']",26–35,100k+
CID_001117,44529,F,ADDR_001117,user_001117@masked.com,9533,"['-72.774197', '117.214311']",46–55,100k+
CID_001118,44198,M,ADDR_001118,user_001118@masked.com,10197,"['30.021523', '128.502119']",36–45,100k+
CID_001119,44379,M,ADDR_001119,user_001119@masked.com,5685,"['-1.682067', '116.551799']",36–45,60k - 80k
CID_001120,44463,F,ADDR_001120,user_001120@masked.com,38034,"['-58.415016', '-29.744107']",36–45,100k+
CID_001121,44176,F,ADDR_001121,user_001121@masked.com,35109,"['0.0646505', '1.475463']",46–55,100k+
CID_001122,44145,M,ADDR_001122,user_001122@masked.com,24414,"['45.814828', '106.603989']",26–35,20k - 40k
CID_001123,43779,F,ADDR_001123,user_001123@masked.com,40522,"['77.7677945', '-31.517430']",18–25,60k - 80k
CID_001124,44113,M,ADDR_001124,user_001124@masked.com,41978,"['-18.2423955', '-134.847911']",56–65,60k - 80k
CID_001125,44621,M,ADDR_001125,user_001125@masked.com,12170,"['-47.0539255', '70.840175']",46–55,100k+
CID_001126,43982,F,ADDR_001126,user_001126@masked.com,17563,"['-64.360957', '41.346146']",46–55,100k+
CID_001127,44266,M,ADDR_001127,user_001127@masked.com,8442,"['-17.148104', '177.502114']",46–55,100k+
CID_001128,44051,M,ADDR_001128,user_001128@masked.com,14223,"['-3.9903885', '89.403656']",26–35,100k+
CID_001129,43852,F,ADDR_001129,user_001129@masked.com,28737,"['67.154818', '85.577931']",36–45,100k+
CID_001130,43934,M,ADDR_001130,user_001130@masked.com,11864,"['-23.5110915', '36.574957']",36–45,100k+
CID_001131,43638,F,ADDR_001131,user_001131@masked.com,11108,"['-70.6592315', '-31.141808']",56–65,20k - 40k
CID_001132,44559,M,ADDR_001132,user_001132@masked.com,39950,"['-77.721840', '169.671183']",36–45,100k+
CID_001133,44002,F,ADDR_001133,user_001133@masked.com,20225,"['61.4262585', '-57.599709']",36–45,20k - 40k
CID_001134,43720,F,ADDR_001134,user_001134@masked.com,21146,"['27.4114225', '-172.913639']",18–25,100k+
CID_001135,44114,M,ADDR_001135,user_001135@masked.com,21576,"['-51.406876', '-114.586505']",46–55,100k+
CID_001136,44706,F,ADDR_001136,user_001136@masked.com,19727,"['58.1737285', '-88.489684']",56–65,100k+
CID_001137,44610,M,ADDR_001137,user_001137@masked.com,12938,"['0.1599865', '64.402553']",18–25,40k - 60k
CID_001138,44241,F,ADDR_001138,user_001138@masked.com,7240,"['77.8983675', '2.210793']",26–35,40k - 60k
CID_001139,44150,M,ADDR_001139,user_001139@masked.com,32906,"['24.049803', '-9.702441']",56–65,100k+
CID_001140,44318,M,ADDR_001140,user_001140@masked.com,2454,"['49.688807', '-113.129304']",36–45,40k - 60k
CID_001141,44023,F,ADDR_001141,user_001141@masked.com,26410,"['65.047603', '50.718964']",56–65,100k+
CID_001142,44058,M,ADDR_001142,user_001142@masked.com,40985,"['86.1797505', '-66.686595']",56–65,100k+
CID_001143,43842,F,ADDR_001143,user_001143@masked.com,39857,"['-4.7465105', '-112.983841']",26–35,100k+
CID_001144,44439,M,ADDR_001144,user_001144@masked.com,20303,"['-7.540260', '-177.023305']",26–35,100k+
CID_001145,44717,F,ADDR_001145,user_001145@masked.com,2500,"['83.8846205', '-128.439995']",46–55,100k+
CID_001146,44675,F,ADDR_001146,user_001146@masked.com,18217,"['-44.6256795', '-107.327156']",36–45,100k+
CID_001147,44053,F,ADDR_001147,user_001147@masked.com,28284,"['-52.1969705', '116.450524']",56–65,100k+
CID_001148,44093,M,ADDR_001148,user_001148@masked.com,4947,"['17.4243975', '-151.617114']",36–45,100k+
CID_001149,44322,M,ADDR_001149,user_001149@masked.com,35594,"['3.7482755', '90.782717']",46–55,100k+
CID_001150,44478,F,ADDR_001150,user_001150@masked.com,40734,"['2.691192', '149.018776']",56–65,100k+
CID_001151,44324,F,ADDR_001151,user_001151@masked.com,14932,"['-52.7338805', '-27.194681']",26–35,40k - 60k
CID_001152,43897,M,ADDR_001152,user_001152@masked.com,11948,"['71.894897', '139.655046']",26–35,100k+
CID_001153,44199,M,ADDR_001153,user_001153@masked.com,23094,"['53.6291455', '-18.335791']",26–35,100k+
CID_001154,44485,F,ADDR_001154,user_001154@masked.com,26857,"['-40.1671395', '-76.516772']",36–45,100k+
CID_001155,44458,M,ADDR_001155,user_001155@masked.com,21314,"['-78.1984475', '174.884069']",56–65,100k+
CID_001156,43808,M,ADDR_001156,user_001156@masked.com,25780,"['85.5738415', '139.280465']",36–45,100k+
CID_001157,44484,F,ADDR_001157,user_001157@masked.com,9596,"['-62.502533', '40.680944']",26–35,100k+
CID_001158,44201,M,ADDR_001158,user_001158@masked.com,41325,"['-70.8264475', '168.816384']",46–55,40k - 60k
CID_001159,43994,M,ADDR_001159,user_001159@masked.com,35651,"['-4.927450', '170.123921']",18–25,40k - 60k
CID_001160,43686,M,ADDR_001160,user_001160@masked.com,40948,"['88.515150', '42.978009']",56–65,60k - 80k
CID_001161,44657,F,ADDR_001161,user_001161@masked.com,24474,"['-12.462331', '-122.384149']",46–55,100k+
CID_001162,43745,F,ADDR_001162,user_001162@masked.com,38451,"['43.129187', '10.457632']",18–25,100k+
CID_001163,43691,M,ADDR_001163,user_001163@masked.com,4263,"['-80.513611', '152.356318']",56–65,100k+
CID_001164,43809,M,ADDR_001164,user_001164@masked.com,23508,"['10.0465045', '75.015287']",26–35,100k+
CID_001165,43769,F,ADDR_001165,user_001165@masked.com,7195,"['-14.234469', '112.485423']",36–45,100k+
CID_001166,44433,M,ADDR_001166,user_001166@masked.com,17012,"['-39.237237', '-31.721522']",46–55,20k - 40k
CID_001167,44063,F,ADDR_001167,user_001167@masked.com,16960,"['-9.742119', '18.410877']",46–55,100k+
CID_001168,44659,F,ADDR_001168,user_001168@masked.com,7012,"['-61.782789', '-150.788613']",26–35,40k - 60k
CID_001169,43736,M,ADDR_001169,user_001169@masked.com,24983,"['48.0245785', '-30.332100']",46–55,100k+
CID_001170,44392,M,ADDR_001170,user_001170@masked.com,29872,"['-20.622747', '-127.929775']",56–65,100k+
CID_001171,43840,F,ADDR_001171,user_001171@masked.com,38644,"['-10.666804', '134.617570']",18–25,100k+
CID_001172,43658,M,ADDR_001172,user_001172@masked.com,14132,"['68.2137355', '43.157841']",26–35,60k - 80k
CID_001173,44276,M,ADDR_001173,user_001173@masked.com,13546,"['-36.282362', '123.775184']",46–55,100k+
CID_001174,43913,M,ADDR_001174,user_001174@masked.com,15328,"['-79.2163705', '-92.640184']",26–35,80k - 100k
CID_001175,44514,M,ADDR_001175,user_001175@masked.com,34183,"['51.540137', '-92.017763']",36–45,100k+
CID_001176,44709,M,ADDR_001176,user_001176@masked.com,9580,"['29.2611375', '-125.962869']",36–45,40k - 60k
CID_001177,44615,F,ADDR_001177,user_001177@masked.com,14985,"['81.7669165', '151.594436']",36–45,100k+
CID_001178,44463,M,ADDR_001178,user_001178@masked.com,19602,"['59.2127545', '35.848522']",46–55,100k+
CID_001179,43817,F,ADDR_001179,user_001179@masked.com,43449,"['66.395659', '16.755109']",46–55,20k - 40k
CID_001180,43981,F,ADDR_001180,user_001180@masked.com,24143,"['82.443332', '-19.056759']",36–45,100k+
CID_001181,44477,F,ADDR_001181,user_001181@masked.com,9105,"['-65.7314305', '12.422317']",26–35,100k+
CID_001182,43716,M,ADDR_001182,user_001182@masked.com,19642,"['15.9591815', '-22.581385']",26–35,100k+
CID_001183,44547,M,ADDR_001183,user_001183@masked.com,4078,"['-10.6793705', '-75.463135']",56–65,100k+
CID_001184,44264,M,ADDR_001184,user_001184@masked.com,10504,"['84.5545585', '-62.638629']",56–65,100k+
CID_001185,44299,M,ADDR_001185,user_001185@masked.com,44397,"['60.752408', '-95.106980']",26–35,100k+
CID_001186,44447,F,ADDR_001186,user_001186@masked.com,8728,"['61.905017', '46.263741']",26–35,100k+
CID_001187,44396,F,ADDR_001187,user_001187@masked.com,44437,"['39.3330685', '-113.458579']",36–45,100k+
CID_001188,43778,F,ADDR_001188,user_001188@masked.com,11709,"['-74.3951905', '-42.165783']",26–35,80k - 100k
CID_001189,43835,F,ADDR_001189,user_001189@masked.com,11541,"['74.3023655', '-150.274162']",56–65,100k+
CID_001190,43658,M,ADDR_001190,user_001190@masked.com,33836,"['-16.701030', '-74.229400']",18–25,100k+
CID_001191,44482,F,ADDR_001191,user_001191@masked.com,25568,"['29.4711955', '-104.535269']",26–35,100k+
CID_001192,43848,M,ADDR_001192,user_001192@masked.com,29039,"['30.617759', '-2.346112']",56–65,100k+
CID_001193,44437,F,ADDR_001193,user_001193@masked.com,25369,"['-3.7595745', '-16.665632']",18–25,100k+
CID_001194,44607,M,ADDR_001194,user_001194@masked.com,38653,"['23.9245275', '-27.202559']",46–55,100k+
CID_001195,44505,F,ADDR_001195,user_001195@masked.com,28769,"['58.711381', '-151.721119']",26–35,60k - 80k
CID_001196,43693,M,ADDR_001196,user_001196@masked.com,35573,"['71.0076945', '149.307650']",26–35,40k - 60k
CID_001197,44464,F,ADDR_001197,user_001197@masked.com,25229,"['-83.8047685', '-7.905154']",18–25,100k+
CID_001198,43815,M,ADDR_001198,user_001198@masked.com,44529,"['0.0333945', '-36.351202']",56–65,80k - 100k
CID_001199,44078,F,ADDR_001199,user_001199@masked.com,8725,"['5.685580', '-97.211767']",18–25,60k - 80k
CID_001200,44100,M,ADDR_001200,user_001200@masked.com,3370,"['29.958819', '0.319104']",26–35,100k+
CID_001201,44680,M,ADDR_001201,user_001201@masked.com,30595,"['-53.4683895', '-157.401905']",18–25,40k - 60k
CID_001202,44610,M,ADDR_001202,user_001202@masked.com,42346,"['-77.826963', '-2.346079']",56–65,80k - 100k
CID_001203,44118,F,ADDR_001203,user_001203@masked.com,31690,"['35.2158195', '-74.457785']",56–65,80k - 100k
CID_001204,44185,M,ADDR_001204,user_001204@masked.com,27278,"['43.311993', '-36.718994']",36–45,100k+
CID_001205,44024,F,ADDR_001205,user_001205@masked.com,15725,"['79.3815115', '123.019471']",18–25,100k+
CID_001206,43947,M,ADDR_001206,user_001206@masked.com,16204,"['33.029383', '149.545688']",18–25,100k+
CID_001207,43893,M,ADDR_001207,user_001207@masked.com,39716,"['-67.8113505', '39.833118']",46–55,60k - 80k
CID_001208,44006,F,ADDR_001208,user_001208@masked.com,16080,"['22.772665', '56.599742']",36–45,100k+
CID_001209,44690,F,ADDR_001209,user_001209@masked.com,9419,"['-13.9131635', '171.793951']",26–35,100k+
CID_001210,44726,F,ADDR_001210,user_001210@masked.com,42658,"['-2.8331875', '17.603553']",36–45,100k+
CID_001211,44063,F,ADDR_001211,user_001211@masked.com,37875,"['-2.2072485', '-112.294716']",46–55,80k - 100k
CID_001212,44029,M,ADDR_001212,user_001212@masked.com,30064,"['-25.787978', '-4.844919']",18–25,20k - 40k
CID_001213,44047,F,ADDR_001213,user_001213@masked.com,12970,"['-37.502210', '-136.165124']",26–35,100k+
CID_001214,44342,F,ADDR_001214,user_001214@masked.com,41508,"['89.592256', '-3.693586']",46–55,60k - 80k
CID_001215,44077,F,ADDR_001215,user_001215@masked.com,36358,"['-83.1982325', '126.754818']",36–45,100k+
CID_001216,44107,F,ADDR_001216,user_001216@masked.com,26743,"['65.0487765', '39.469663']",36–45,100k+
CID_001217,44457,M,ADDR_001217,user_001217@masked.com,38284,"['23.2758425', '-48.342995']",36–45,100k+
CID_001218,44641,M,ADDR_001218,user_001218@masked.com,32284,"['-8.9201835', '117.908615']",26–35,100k+
CID_001219,44120,M,ADDR_001219,user_001219@masked.com,43134,"['27.828955', '158.803481']",36–45,100k+
CID_001220,44353,M,ADDR_001220,user_001220@masked.com,8714,"['-5.5804275', '80.501346']",36–45,20k - 40k
CID_001221,44479,F,ADDR_001221,user_001221@masked.com,28142,"['43.6308555', '-171.078441']",56–65,100k+
CID_001222,44519,M,ADDR_001222,user_001222@masked.com,42718,"['62.103517', '136.999384']",46–55,100k+
CID_001223,44442,M,ADDR_001223,user_001223@masked.com,37217,"['88.5787705', '-107.173828']",18–25,60k - 80k
CID_001224,43988,F,ADDR_001224,user_001224@masked.com,2988,"['-31.711052', '-116.137124']",26–35,20k - 40k
CID_001225,44506,M,ADDR_001225,user_001225@masked.com,35569,"['10.7430515', '-12.396158']",26–35,80k - 100k
CID_001226,44351,M,ADDR_001226,user_001226@masked.com,43714,"['-25.1599875', '8.917209']",46–55,100k+
CID_001227,43757,F,ADDR_001227,user_001227@masked.com,30214,"['55.013337', '120.402190']",36–45,100k+
CID_001228,44678,M,ADDR_001228,user_001228@masked.com,44145,"['-37.800473', '-58.623059']",26–35,100k+
CID_001229,44604,F,ADDR_001229,user_001229@masked.com,16687,"['-66.557459', '-47.647544']",46–55,100k+
CID_001230,43863,M,ADDR_001230,user_001230@masked.com,33984,"['88.564232', '-147.427971']",56–65,100k+
CID_001231,44435,M,ADDR_001231,user_001231@masked.com,35104,"['-54.203133', '143.291882']",18–25,40k - 60k
CID_001232,43654,F,ADDR_001232,user_001232@masked.com,18147,"['-67.7757705', '97.430704']",26–35,100k+
CID_001233,43749,F,ADDR_001233,user_001233@masked.com,25859,"['65.246693', '153.683168']",26–35,100k+
CID_001234,44632,F,ADDR_001234,user_001234@masked.com,43409,"['-25.768588', '-59.914562']",18–25,100k+
CID_001235,44188,F,ADDR_001235,user_001235@masked.com,40195,"['-66.341523', '-132.017765']",26–35,60k - 80k
CID_001236,44517,F,ADDR_001236,user_001236@masked.com,33709,"['-46.0928655', '97.778329']",46–55,100k+
CID_001237,44551,F,ADDR_001237,user_001237@masked.com,22606,"['-44.8162875', '-147.285035']",36–45,100k+
CID_001238,44292,F,ADDR_001238,user_001238@masked.com,37097,"['-5.680620', '-66.914760']",26–35,100k+
CID_001239,44639,M,ADDR_001239,user_001239@masked.com,10694,"['14.1766765', '21.761529']",46–55,100k+
CID_001240,44658,F,ADDR_001240,user_001240@masked.com,33875,"['-79.6679755', '-80.437538']",18–25,100k+
CID_001241,44189,M,ADDR_001241,user_001241@masked.com,10548,"['-75.5132345', '40.755468']",18–25,80k - 100k
CID_001242,44199,M,ADDR_001242,user_001242@masked.com,40812,"['-69.3602985', '-50.218387']",36–45,100k+
CID_001243,44342,M,ADDR_001243,user_001243@masked.com,34348,"['63.4449115', '166.500360']",18–25,100k+
CID_001244,44700,F,ADDR_001244,user_001244@masked.com,42663,"['53.983286', '42.170149']",18–25,40k - 60k
CID_001245,43703,F,ADDR_001245,user_001245@masked.com,33429,"['47.477745', '-65.605798']",46–55,100k+
CID_001246,43639,F,ADDR_001246,user_001246@masked.com,38453,"['2.7673525', '-150.728913']",36–45,40k - 60k
CID_001247,44076,M,ADDR_001247,user_001247@masked.com,2710,"['-8.807103', '161.445750']",18–25,100k+
CID_001248,44055,F,ADDR_001248,user_001248@masked.com,40302,"['-11.4215085', '118.978015']",56–65,40k - 60k
CID_001249,44377,M,ADDR_001249,user_001249@masked.com,30030,"['-38.2195005', '149.233410']",18–25,40k - 60k
CID_001250,44300,M,ADDR_001250,user_001250@masked.com,31945,"['51.5577225', '-34.504685']",18–25,100k+
CID_001251,44635,M,ADDR_001251,user_001251@masked.com,7266,"['-41.9540175', '-55.518068']",46–55,100k+
CID_001252,44117,F,ADDR_001252,user_001252@masked.com,41220,"['15.277090', '138.768534']",46–55,100k+
CID_001253,44236,F,ADDR_001253,user_001253@masked.com,18265,"['54.747707', '104.391455']",46–55,40k - 60k
CID_001254,44616,F,ADDR_001254,user_001254@masked.com,5321,"['-27.511817', '46.511947']",46–55,100k+
CID_001255,43657,M,ADDR_001255,user_001255@masked.com,29683,"['19.2700805', '-45.726867']",36–45,100k+
CID_001256,44651,M,ADDR_001256,user_001256@masked.com,11618,"['7.909403', '12.901828']",26–35,100k+
CID_001257,43788,F,ADDR_001257,user_001257@masked.com,34638,"['30.9772995', '44.331316']",56–65,100k+
CID_001258,43683,M,ADDR_001258,user_001258@masked.com,15952,"['71.5995525', '-119.148205']",46–55,80k - 100k
CID_001259,44076,M,ADDR_001259,user_001259@masked.com,44002,"['-19.825876', '-62.292694']",36–45,20k - 40k
CID_001260,44311,F,ADDR_001260,user_001260@masked.com,9505,"['86.5769515', '16.054163']",36–45,100k+
CID_001261,44630,M,ADDR_001261,user_001261@masked.com,39361,"['33.121037', '43.376940']",18–25,100k+
CID_001262,44650,M,ADDR_001262,user_001262@masked.com,9292,"['-36.786039', '-19.035702']",36–45,100k+
CID_001263,44511,M,ADDR_001263,user_001263@masked.com,20008,"['-16.680873', '-90.123875']",26–35,100k+
CID_001264,44323,M,ADDR_001264,user_001264@masked.com,40491,"['48.2794055', '-45.636206']",46–55,80k - 100k
CID_001265,43839,F,ADDR_001265,user_001265@masked.com,11942,"['54.2323785', '111.781182']",46–55,60k - 80k
CID_001266,44172,M,ADDR_001266,user_001266@masked.com,37270,"['-73.985883', '-5.513782']",36–45,100k+
CID_001267,43794,M,ADDR_001267,user_001267@masked.com,2849,"['83.879117', '-125.273253']",18–25,60k - 80k
CID_001268,43968,F,ADDR_001268,user_001268@masked.com,8515,"['-79.807759', '-127.410308']",46–55,20k - 40k
CID_001269,44025,F,ADDR_001269,user_001269@masked.com,24623,"['-50.1484995', '-163.320786']",56–65,40k - 60k
CID_001270,43670,M,ADDR_001270,user_001270@masked.com,17577,"['42.9287065', '105.140227']",36–45,60k - 80k
CID_001271,43741,M,ADDR_001271,user_001271@masked.com,23917,"['-68.5869885', '74.585474']",56–65,100k+
CID_001272,43806,F,ADDR_001272,user_001272@masked.com,30397,"['-41.382984', '23.888453']",18–25,100k+
CID_001273,44407,M,ADDR_001273,user_001273@masked.com,31290,"['-75.2737915', '28.991091']",26–35,60k - 80k
